duplicate_group_id,dataset_name,sequence_name,file_path,duplicate_type,similarity_score,recommended_keep,recommended_action,review_status
DUP_01731,AAU RainSnow,Egensevej-3,Egensevej/Egensevej-3/cam1-05068.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01731,AAU RainSnow,Egensevej-3,Egensevej/Egensevej-3/cam1-05071.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01732,AAU RainSnow,Egensevej-3,Egensevej/Egensevej-3/cam1-05594.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.96875,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01732,AAU RainSnow,Egensevej-3,Egensevej/Egensevej-3/cam1-05597.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.96875,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01733,AAU RainSnow,Egensevej-3,Egensevej/Egensevej-3/cam1-05730.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.953125,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01733,AAU RainSnow,Egensevej-3,Egensevej/Egensevej-3/cam1-05731.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.953125,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01734,AAU RainSnow,Egensevej-4,Egensevej/Egensevej-4/cam1-00588.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.953125,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01734,AAU RainSnow,Egensevej-4,Egensevej/Egensevej-4/cam1-00591.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.953125,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01735,AAU RainSnow,Egensevej-4,Egensevej/Egensevej-4/cam1-01132.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.96875,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01735,AAU RainSnow,Egensevej-4,Egensevej/Egensevej-4/cam1-01149.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.96875,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01736,AAU RainSnow,Egensevej-4,Egensevej/Egensevej-4/cam1-01253.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.96875,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01736,AAU RainSnow,Egensevej-4,Egensevej/Egensevej-4/cam1-01256.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.96875,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01737,AAU RainSnow,Egensevej-4,Egensevej/Egensevej-4/cam1-02379.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.96875,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01737,AAU RainSnow,Egensevej-4,Egensevej/Egensevej-4/cam1-02431.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.96875,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01738,AAU RainSnow,Egensevej-4,Egensevej/Egensevej-4/cam1-02431.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.96875,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01738,AAU RainSnow,Egensevej-4,Egensevej/Egensevej-4/cam1-02451.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.96875,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01739,AAU RainSnow,Egensevej-4,Egensevej/Egensevej-4/cam1-02548.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.96875,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01739,AAU RainSnow,Egensevej-4,Egensevej/Egensevej-4/cam1-02567.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.96875,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01740,AAU RainSnow,Egensevej-4,Egensevej/Egensevej-4/cam1-03479.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.96875,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01740,AAU RainSnow,Egensevej-4,Egensevej/Egensevej-4/cam1-03491.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.96875,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01741,AAU RainSnow,Egensevej-4,Egensevej/Egensevej-4/cam1-03491.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.96875,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01741,AAU RainSnow,Egensevej-4,Egensevej/Egensevej-4/cam1-03625.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.96875,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01742,AAU RainSnow,Egensevej-4,Egensevej/Egensevej-4/cam1-03705.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.96875,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01742,AAU RainSnow,Egensevej-4,Egensevej/Egensevej-4/cam1-03729.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.96875,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01743,AAU RainSnow,Egensevej-4,Egensevej/Egensevej-4/cam1-04106.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01743,AAU RainSnow,Egensevej-4,Egensevej/Egensevej-4/cam1-04112.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01744,AAU RainSnow,Egensevej-4,Egensevej/Egensevej-4/cam1-04956.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01744,AAU RainSnow,Egensevej-4,Egensevej/Egensevej-4/cam1-04960.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01745,AAU RainSnow,Egensevej-4,Egensevej/Egensevej-4/cam1-05257.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.96875,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01745,AAU RainSnow,Egensevej-4,Egensevej/Egensevej-4/cam1-05323.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.96875,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01746,AAU RainSnow,Egensevej-4,Egensevej/Egensevej-4/cam1-05352.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01746,AAU RainSnow,Egensevej-4,Egensevej/Egensevej-4/cam1-05375.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01747,AAU RainSnow,Egensevej-4,Egensevej/Egensevej-4/cam1-05771.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.96875,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01747,AAU RainSnow,Egensevej-4,Egensevej/Egensevej-4/cam1-05774.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.96875,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01748,AAU RainSnow,Egensevej-5,Egensevej/Egensevej-5/cam1-00014.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.96875,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01748,AAU RainSnow,Egensevej-5,Egensevej/Egensevej-5/cam1-00019.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.96875,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01749,AAU RainSnow,Egensevej-5,Egensevej/Egensevej-5/cam1-00019.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.96875,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01749,AAU RainSnow,Egensevej-5,Egensevej/Egensevej-5/cam1-00040.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.96875,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01750,AAU RainSnow,Egensevej-5,Egensevej/Egensevej-5/cam1-00040.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.96875,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01750,AAU RainSnow,Egensevej-5,Egensevej/Egensevej-5/cam1-00069.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.96875,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01751,AAU RainSnow,Egensevej-5,Egensevej/Egensevej-5/cam1-00719.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01751,AAU RainSnow,Egensevej-5,Egensevej/Egensevej-5/cam1-00722.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01752,AAU RainSnow,Egensevej-5,Egensevej/Egensevej-5/cam1-00812.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.96875,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01752,AAU RainSnow,Egensevej-5,Egensevej/Egensevej-5/cam1-00833.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.96875,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01753,AAU RainSnow,Egensevej-5,Egensevej/Egensevej-5/cam1-00833.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01753,AAU RainSnow,Egensevej-5,Egensevej/Egensevej-5/cam1-00850.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01754,AAU RainSnow,Egensevej-5,Egensevej/Egensevej-5/cam1-01083.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.96875,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01754,AAU RainSnow,Egensevej-5,Egensevej/Egensevej-5/cam1-01096.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.96875,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01755,AAU RainSnow,Egensevej-5,Egensevej/Egensevej-5/cam1-01201.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.96875,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01755,AAU RainSnow,Egensevej-5,Egensevej/Egensevej-5/cam1-01231.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.96875,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01756,AAU RainSnow,Egensevej-5,Egensevej/Egensevej-5/cam1-01231.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.96875,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01756,AAU RainSnow,Egensevej-5,Egensevej/Egensevej-5/cam1-01255.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.96875,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01757,AAU RainSnow,Egensevej-5,Egensevej/Egensevej-5/cam1-01255.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.953125,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01757,AAU RainSnow,Egensevej-5,Egensevej/Egensevej-5/cam1-01283.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.953125,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01758,AAU RainSnow,Egensevej-5,Egensevej/Egensevej-5/cam1-01283.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.984375,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01758,AAU RainSnow,Egensevej-5,Egensevej/Egensevej-5/cam1-01333.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.984375,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01759,AAU RainSnow,Egensevej-5,Egensevej/Egensevej-5/cam1-01526.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.96875,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01759,AAU RainSnow,Egensevej-5,Egensevej/Egensevej-5/cam1-01528.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.96875,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01760,AAU RainSnow,Egensevej-5,Egensevej/Egensevej-5/cam1-01805.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01760,AAU RainSnow,Egensevej-5,Egensevej/Egensevej-5/cam1-01840.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01761,AAU RainSnow,Egensevej-5,Egensevej/Egensevej-5/cam1-01840.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01761,AAU RainSnow,Egensevej-5,Egensevej/Egensevej-5/cam1-01925.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01762,AAU RainSnow,Egensevej-5,Egensevej/Egensevej-5/cam1-01925.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01762,AAU RainSnow,Egensevej-5,Egensevej/Egensevej-5/cam1-01964.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01763,AAU RainSnow,Egensevej-5,Egensevej/Egensevej-5/cam1-01964.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01763,AAU RainSnow,Egensevej-5,Egensevej/Egensevej-5/cam1-02049.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01764,AAU RainSnow,Egensevej-5,Egensevej/Egensevej-5/cam1-02049.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.96875,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01764,AAU RainSnow,Egensevej-5,Egensevej/Egensevej-5/cam1-02403.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.96875,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01765,AAU RainSnow,Egensevej-5,Egensevej/Egensevej-5/cam1-02403.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01765,AAU RainSnow,Egensevej-5,Egensevej/Egensevej-5/cam1-02412.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01766,AAU RainSnow,Egensevej-5,Egensevej/Egensevej-5/cam1-02412.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.96875,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01766,AAU RainSnow,Egensevej-5,Egensevej/Egensevej-5/cam1-02433.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.96875,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01767,AAU RainSnow,Egensevej-5,Egensevej/Egensevej-5/cam1-02433.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01767,AAU RainSnow,Egensevej-5,Egensevej/Egensevej-5/cam1-02598.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01768,AAU RainSnow,Egensevej-5,Egensevej/Egensevej-5/cam1-02598.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.96875,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01768,AAU RainSnow,Egensevej-5,Egensevej/Egensevej-5/cam1-02599.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.96875,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01769,AAU RainSnow,Egensevej-5,Egensevej/Egensevej-5/cam1-02599.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01769,AAU RainSnow,Egensevej-5,Egensevej/Egensevej-5/cam1-02653.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01770,AAU RainSnow,Egensevej-5,Egensevej/Egensevej-5/cam1-02653.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01770,AAU RainSnow,Egensevej-5,Egensevej/Egensevej-5/cam1-02742.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01771,AAU RainSnow,Egensevej-5,Egensevej/Egensevej-5/cam1-02742.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01771,AAU RainSnow,Egensevej-5,Egensevej/Egensevej-5/cam1-02816.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01772,AAU RainSnow,Egensevej-5,Egensevej/Egensevej-5/cam1-02816.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01772,AAU RainSnow,Egensevej-5,Egensevej/Egensevej-5/cam1-02849.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01773,AAU RainSnow,Egensevej-5,Egensevej/Egensevej-5/cam1-02849.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01773,AAU RainSnow,Egensevej-5,Egensevej/Egensevej-5/cam1-03004.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01774,AAU RainSnow,Egensevej-5,Egensevej/Egensevej-5/cam1-03182.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01774,AAU RainSnow,Egensevej-5,Egensevej/Egensevej-5/cam1-03375.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01775,AAU RainSnow,Egensevej-5,Egensevej/Egensevej-5/cam1-03375.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01775,AAU RainSnow,Egensevej-5,Egensevej/Egensevej-5/cam1-03447.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01776,AAU RainSnow,Egensevej-5,Egensevej/Egensevej-5/cam1-03447.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01776,AAU RainSnow,Egensevej-5,Egensevej/Egensevej-5/cam1-03451.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01777,AAU RainSnow,Egensevej-5,Egensevej/Egensevej-5/cam1-03451.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01777,AAU RainSnow,Egensevej-5,Egensevej/Egensevej-5/cam1-03494.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01778,AAU RainSnow,Egensevej-5,Egensevej/Egensevej-5/cam1-03494.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01778,AAU RainSnow,Egensevej-5,Egensevej/Egensevej-5/cam1-03631.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01779,AAU RainSnow,Egensevej-5,Egensevej/Egensevej-5/cam1-03631.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01779,AAU RainSnow,Egensevej-5,Egensevej/Egensevej-5/cam1-03650.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01780,AAU RainSnow,Egensevej-5,Egensevej/Egensevej-5/cam1-03650.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01780,AAU RainSnow,Egensevej-5,Egensevej/Egensevej-5/cam1-03727.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01781,AAU RainSnow,Egensevej-5,Egensevej/Egensevej-5/cam1-03727.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01781,AAU RainSnow,Egensevej-5,Egensevej/Egensevej-5/cam1-03762.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01782,AAU RainSnow,Egensevej-5,Egensevej/Egensevej-5/cam1-03762.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01782,AAU RainSnow,Egensevej-5,Egensevej/Egensevej-5/cam1-03797.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01783,AAU RainSnow,Egensevej-5,Egensevej/Egensevej-5/cam1-03797.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01783,AAU RainSnow,Egensevej-5,Egensevej/Egensevej-5/cam1-03800.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01784,AAU RainSnow,Egensevej-5,Egensevej/Egensevej-5/cam1-03800.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01784,AAU RainSnow,Egensevej-5,Egensevej/Egensevej-5/cam1-03825.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01785,AAU RainSnow,Egensevej-5,Egensevej/Egensevej-5/cam1-03825.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01785,AAU RainSnow,Egensevej-5,Egensevej/Egensevej-5/cam1-03839.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01786,AAU RainSnow,Egensevej-5,Egensevej/Egensevej-5/cam1-03839.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01786,AAU RainSnow,Egensevej-5,Egensevej/Egensevej-5/cam1-03916.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01787,AAU RainSnow,Egensevej-5,Egensevej/Egensevej-5/cam1-03916.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01787,AAU RainSnow,Egensevej-5,Egensevej/Egensevej-5/cam1-03943.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01788,AAU RainSnow,Egensevej-5,Egensevej/Egensevej-5/cam1-03943.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_01788,AAU RainSnow,Egensevej-5,Egensevej/Egensevej-5/cam1-03951.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
